Episode #,Training Iter,Epoch,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Wall-Clock Time,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Inverse Propensity Score,Direct Method Reward,Doubly Robust,Weighted Importance Sampling,Sequential Doubly Robust,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Entropy/Mean,Entropy/Stdev,Entropy/Max,Entropy/Min,Advantages/Mean,Advantages/Stdev,Advantages/Max,Advantages/Min,Values/Mean,Values/Stdev,Values/Max,Values/Min,Value Loss/Mean,Value Loss/Stdev,Value Loss/Max,Value Loss/Min,Policy Loss/Mean,Policy Loss/Stdev,Policy Loss/Max,Policy Loss/Min,Value Targets/Mean,Value Targets/Stdev,Value Targets/Max,Value Targets/Min,KL Divergence/Mean,KL Divergence/Stdev,KL Divergence/Max,KL Divergence/Min,Likelihood Ratio/Mean,Likelihood Ratio/Stdev,Likelihood Ratio/Max,Likelihood Ratio/Min,Clipped Likelihood Ratio/Mean,Clipped Likelihood Ratio/Stdev,Clipped Likelihood Ratio/Max,Clipped Likelihood Ratio/Min
165,8.0,0.0,0.0,392.0,5.0,36.0,9406.0,0.1,13.11399999999999,0.0,0.0,1853.1297018527985,,,,,,,,,,,,,,,,,,,,,3.0986121269261195,4.298533249606978,13.028493922782305,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,8.0,0.0,0.0,433.0,6.0,41.0,9447.0,0.1,22.810000000000016,0.0,0.0,1857.2755799293518,,,,,,,,,,,,,,,,,,,,,7.769673786300132,7.617485042577705,22.536493825919713,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,8.0,0.0,0.0,527.0,7.0,94.0,9541.0,0.1,51.71299999999999,0.0,0.0,1866.1573622226715,,,,,,,,,,,,,,,,,,,,,18.420440629766823,15.380081335956781,50.08159168257537,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,8.0,0.0,0.0,555.0,8.0,28.0,9569.0,0.1,9.509999999999993,0.0,0.0,1869.2611813545227,,,,,,,,,,,,,,,,,,,,,2.373666277880049,3.143187469982347,9.462452787341256,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,8.0,0.0,0.0,613.0,9.0,58.0,9627.0,0.1,37.311999999999976,0.0,0.0,1874.8403041362762,,,,,,,,,,,,,,,,,,,,,13.60837159780977,12.262881968968964,36.59586959063871,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,8.0,0.0,0.0,703.0,10.0,90.0,9717.0,0.1,36.81400000000001,0.0,0.0,1883.33562374115,,,,,,,,,,,,,,,,,,,,,12.676076546658196,10.530771972370577,35.744606579352904,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,8.0,0.0,0.0,729.0,11.0,26.0,9743.0,0.1,6.912000000000003,0.0,0.0,1886.2073035240173,,,,,,,,,,,,,,,,,,,,,1.5047046776980058,2.2431757261927814,6.886644079895563,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,8.0,0.0,0.0,863.0,12.0,134.0,9877.0,0.1,68.32300000000009,0.0,0.0,1898.7038514614105,,,,,,,,,,,,,,,,,,,,,28.798173089853723,19.39287806093893,64.59316654588486,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,8.0,0.0,0.0,886.0,13.0,23.0,9900.0,0.1,7.009000000000001,0.0,0.0,1901.2431371212006,,,,,,,,,,,,,,,,,,,,,1.654725122200676,2.3613678549143997,6.984904145576392,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,8.0,0.0,0.0,952.0,14.0,66.0,9966.0,0.1,38.911999999999985,0.0,0.0,1907.618787765503,,,,,,,,,,,,,,,,,,,,,13.21053119169169,12.430757383921643,38.11629942389673,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,8.0,0.0,0.0,1026.0,15.0,74.0,10040.0,0.1,31.92200000000004,0.0,0.0,1914.6082122325897,,,,,,,,,,,,,,,,,,,,,10.667839543748316,9.796212237811567,31.19493855593594,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,8.0,0.0,0.0,1065.0,16.0,39.0,10079.0,0.1,16.410000000000018,0.0,0.0,1918.7705421447754,,,,,,,,,,,,,,,,,,,,,6.0349201777013395,5.8890484012205535,16.207035977989655,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,8.0,0.0,0.0,1182.0,17.0,117.0,10196.0,0.1,53.03899999999993,0.0,0.0,1930.091138601303,,,,,,,,,,,,,,,,,,,,,14.364993908422376,16.181352499309913,51.46116658471741,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,8.0,0.0,0.0,1235.0,18.0,53.0,10249.0,0.1,39.20999999999998,0.0,0.0,1935.2671160697937,,,,,,,,,,,,,,,,,,,,,15.428688440937654,13.131324088309645,38.46917940225541,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,8.0,0.0,0.0,1260.0,19.0,25.0,10274.0,0.1,9.809999999999993,0.0,0.0,1938.3010170459747,,,,,,,,,,,,,,,,,,,,,2.586925799711996,3.414846027840488,9.764846783727874,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,8.0,0.0,0.0,1314.0,20.0,54.0,10328.0,0.1,37.41099999999998,0.0,0.0,1943.5199506282806,,,,,,,,,,,,,,,,,,,,,13.85589317337194,12.654731750574951,36.736217467355154,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,9.0,0.0,0.0,243.0,1.0,243.0,10571.0,0.1,102.212,0.0,0.0,2099.462971687317,,,,,,,,,,,,,,,,,,,,,43.864702579077935,25.845058506607643,91.73625805313235,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,9.0,0.0,0.0,432.0,2.0,189.0,10760.0,0.1,89.30900000000013,0.0,0.0,2116.4058599472046,,,,,,,,,,,,,,,,,,,,,38.77738393162776,21.576037194267716,82.14428085435028,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,9.0,0.0,0.0,524.0,3.0,92.0,10852.0,0.1,47.91599999999998,0.0,0.0,2124.928964614868,,,,,,,,,,,,,,,,,,,,,16.329787994004956,14.137846376810419,46.506626250426145,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,9.0,0.0,0.0,621.0,4.0,97.0,10949.0,0.1,23.745000000000086,0.0,0.0,2134.2465784549713,,,,,,,,,,,,,,,,,,,,,4.637321109187193,6.386883169150468,23.341840190950546,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,9.0,0.0,0.0,703.0,5.0,82.0,11031.0,0.1,40.311,0.0,0.0,2142.298637151718,,,,,,,,,,,,,,,,,,,,,15.767385618311991,11.475620559498962,39.09622773854779,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,9.0,0.0,0.0,743.0,6.0,40.0,11071.0,0.1,15.60999999999999,0.0,0.0,2146.440649032593,,,,,,,,,,,,,,,,,,,,,5.349657913957738,4.739669933417733,15.426851960510758,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,9.0,0.0,0.0,796.0,7.0,53.0,11124.0,0.1,27.017000000000028,0.0,0.0,2151.6031765937805,,,,,,,,,,,,,,,,,,,,,7.973422948832687,9.0045784434522,26.64767729061582,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,9.0,0.0,0.0,852.0,8.0,56.0,11180.0,0.1,23.21600000000003,0.0,0.0,2157.1474525928497,,,,,,,,,,,,,,,,,,,,,6.759156945408435,7.334096004385377,22.883230789405143,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,9.0,0.0,0.0,945.0,9.0,93.0,11273.0,0.1,39.424000000000014,0.0,0.0,2165.892162322998,,,,,,,,,,,,,,,,,,,,,15.747801946408977,10.531332727392774,38.03548735821304,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,9.0,0.0,0.0,989.0,10.0,44.0,11317.0,0.1,13.919999999999987,0.0,0.0,2170.4873735904694,,,,,,,,,,,,,,,,,,,,,3.0763635373891023,4.336227821560194,13.812250693491174,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,9.0,0.0,0.0,1013.0,11.0,24.0,11341.0,0.1,9.708999999999994,0.0,0.0,2173.1967465877533,,,,,,,,,,,,,,,,,,,,,2.722304786785337,3.3715068924666176,9.66298098410438,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,9.0,0.0,0.0,1119.0,12.0,106.0,11447.0,0.1,69.21200000000005,0.0,0.0,2183.0242459774017,,,,,,,,,,,,,,,,,,,,,26.60844510959445,20.978230337140296,66.52448726843261,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,9.0,0.0,0.0,1141.0,13.0,22.0,11469.0,0.1,5.811000000000003,0.0,0.0,2185.4584279060364,,,,,,,,,,,,,,,,,,,,,1.2554529361258724,1.9493091163842924,5.794964168778621,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,9.0,0.0,0.0,1170.0,14.0,29.0,11498.0,0.1,11.910999999999992,0.0,0.0,2188.5233516693115,,,,,,,,,,,,,,,,,,,,,3.137007267029513,4.1000019884473735,11.843702350254304,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,9.0,0.0,0.0,1300.0,15.0,130.0,11628.0,0.1,32.555000000000064,0.0,0.0,2200.6987993717194,,,,,,,,,,,,,,,,,,,,,10.114020312535475,7.284187688082974,31.302751559738294,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,9.0,0.0,0.0,1341.0,16.0,41.0,11669.0,0.1,15.510999999999992,0.0,0.0,2204.876575946808,,,,,,,,,,,,,,,,,,,,,5.2215481485663275,5.322913450997293,15.327556310974424,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,9.0,0.0,0.0,1368.0,17.0,27.0,11696.0,0.1,7.912000000000003,0.0,0.0,2207.745834350586,,,,,,,,,,,,,,,,,,,,,1.7775629369825183,2.5899276004404457,7.879757435815667,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,9.0,0.0,0.0,1439.0,18.0,71.0,11767.0,0.1,40.509,0.0,0.0,2214.512453556061,,,,,,,,,,,,,,,,,,,,,15.441318249903281,11.919404004845365,39.49161013291255,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,9.0,0.0,0.0,1463.0,19.0,24.0,11791.0,0.1,7.811000000000003,0.0,0.0,2217.0541718006134,,,,,,,,,,,,,,,,,,,,,1.8407059285643437,2.665697883057871,7.782380035405232,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,9.0,0.0,0.0,1722.0,20.0,259.0,12050.0,0.1,84.9870000000002,0.0,0.0,2240.345368862152,,,,,,,,,,,,,,,,,,,,,42.47748578687703,19.99024878528244,74.13352409586652,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,10.0,0.0,0.0,118.0,1.0,118.0,12168.0,0.1,59.61200000000002,0.0,0.0,2412.677914381027,,,,,,,,,,,,,,,,,,,,,23.31665321692491,15.877711208355027,56.97452699987564,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,10.0,0.0,0.0,236.0,2.0,118.0,12286.0,0.1,57.613000000000014,0.0,0.0,2423.487946987152,,,,,,,,,,,,,,,,,,,,,20.81263440255773,17.46622571282769,55.2675890510112,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,10.0,0.0,0.0,381.0,3.0,145.0,12431.0,0.1,79.835,0.0,0.0,2436.6749169826508,,,,,,,,,,,,,,,,,,,,,33.92501662880372,20.50924235394733,75.0659293816574,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,10.0,0.0,0.0,447.0,4.0,66.0,12497.0,0.1,17.336000000000055,0.0,0.0,2443.0350008010864,,,,,,,,,,,,,,,,,,,,,2.917735958922857,4.992758335197922,17.177767784512326,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,10.0,0.0,0.0,526.0,5.0,79.0,12576.0,0.1,40.70899999999998,0.0,0.0,2450.741133928299,,,,,,,,,,,,,,,,,,,,,16.997375066030607,11.750855163076226,39.44505804080716,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,10.0,0.0,0.0,570.0,6.0,44.0,12620.0,0.1,17.115000000000027,0.0,0.0,2455.13019490242,,,,,,,,,,,,,,,,,,,,,4.34303879855198,5.4880517152356205,16.95780494494867,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,10.0,0.0,0.0,611.0,7.0,41.0,12661.0,0.1,9.820999999999986,0.0,0.0,2459.2779417037964,,,,,,,,,,,,,,,,,,,,,1.6964024393484947,2.914922289454565,9.770979688383797,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,10.0,0.0,0.0,761.0,8.0,150.0,12811.0,0.1,79.61099999999982,0.0,0.0,2472.7719826698303,,,,,,,,,,,,,,,,,,,,,27.681887415719476,24.239127479035655,75.6098609997806,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,10.0,0.0,0.0,1044.0,9.0,283.0,13094.0,0.1,143.83799999999997,0.0,0.0,2497.8812539577484,,,,,,,,,,,,,,,,,,,,,64.13699534110376,40.209994452620144,125.93898234417375,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,10.0,0.0,0.0,1157.0,10.0,113.0,13207.0,0.1,69.41100000000003,0.0,0.0,2508.4211316108704,,,,,,,,,,,,,,,,,,,,,26.82618042549756,20.954292959215024,66.51260029991833,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,10.0,0.0,0.0,1237.0,11.0,80.0,13287.0,0.1,39.81,0.0,0.0,2515.824275970459,,,,,,,,,,,,,,,,,,,,,14.277844009185548,11.54256317673319,38.745224182405806,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,10.0,0.0,0.0,1271.0,12.0,34.0,13321.0,0.1,15.411999999999992,0.0,0.0,2519.3586452007294,,,,,,,,,,,,,,,,,,,,,4.257299356509853,5.280598184939706,15.297832188423325,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,10.0,0.0,0.0,1293.0,13.0,22.0,13343.0,0.1,5.712000000000003,0.0,0.0,2521.8745551109314,,,,,,,,,,,,,,,,,,,,,1.2061996951087954,1.9182786111099095,5.696851613082159,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,10.0,0.0,0.0,1405.0,14.0,112.0,13455.0,0.1,41.23399999999996,0.0,0.0,2532.409523487091,,,,,,,,,,,,,,,,,,,,,11.539317791063265,11.16812294085995,40.021599584971284,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,10.0,0.0,0.0,1491.0,15.0,86.0,13541.0,0.1,49.011,0.0,0.0,2540.6213521957397,,,,,,,,,,,,,,,,,,,,,19.457241076053243,14.087959940440115,47.432494824613826,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,10.0,0.0,0.0,1636.0,16.0,145.0,13686.0,0.1,68.93599999999999,0.0,0.0,2554.0038328170776,,,,,,,,,,,,,,,,,,,,,24.220134550644374,19.882423998420755,65.55512518540213,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,10.0,0.0,0.0,1726.0,17.0,90.0,13776.0,0.1,54.70999999999999,0.0,0.0,2562.3381910324097,,,,,,,,,,,,,,,,,,,,,22.670421140226868,16.086543192650808,52.77515964150295,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,10.0,0.0,0.0,1789.0,18.0,63.0,13839.0,0.1,30.409000000000024,0.0,0.0,2568.389881134033,,,,,,,,,,,,,,,,,,,,,10.897915604127006,8.93635123627899,29.781965465906335,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,10.0,0.0,0.0,1813.0,19.0,24.0,13863.0,0.1,8.710999999999993,0.0,0.0,2571.007886648178,,,,,,,,,,,,,,,,,,,,,2.1892098382815353,3.0255379796292097,8.67580189186308,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,10.0,0.0,0.0,1866.0,20.0,53.0,13916.0,0.1,26.514000000000024,0.0,0.0,2576.465610265732,,,,,,,,,,,,,,,,,,,,,8.355164292113978,8.65460313881018,26.1233969630471,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,11.0,0.0,0.0,248.0,1.0,248.0,14164.0,0.1,99.30899999999994,0.0,0.0,2785.1057703495026,,,,,,,,,,,,,,,,,,,,,41.58406832878686,22.665193471003423,89.17441070145317,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,11.0,0.0,0.0,450.0,2.0,202.0,14366.0,0.1,135.60999999999999,0.0,0.0,2803.0672783851624,,,,,,,,,,,,,,,,,,,,,56.69362778277335,36.64587848376225,124.40657593317022,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,11.0,0.0,0.0,594.0,3.0,144.0,14510.0,0.1,65.41500000000005,0.0,0.0,2816.232305765152,,,,,,,,,,,,,,,,,,,,,20.307392029901077,18.74911339130173,62.615904741272075,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,11.0,0.0,0.0,681.0,4.0,87.0,14597.0,0.1,36.313,0.0,0.0,2824.343191385269,,,,,,,,,,,,,,,,,,,,,12.463522971401506,10.783491990226755,35.29923667560262,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,11.0,0.0,0.0,753.0,5.0,72.0,14669.0,0.1,43.008999999999986,0.0,0.0,2831.165845155716,,,,,,,,,,,,,,,,,,,,,17.007214003506718,13.786753643089606,41.868175073719875,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,11.0,0.0,0.0,796.0,6.0,43.0,14712.0,0.1,19.208000000000013,0.0,0.0,2835.3669633865356,,,,,,,,,,,,,,,,,,,,,6.48858406174869,5.783523309057633,18.966905729898876,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,11.0,0.0,0.0,897.0,7.0,101.0,14813.0,0.1,38.433000000000014,0.0,0.0,2844.620272874832,,,,,,,,,,,,,,,,,,,,,11.326182722493034,10.271669277704172,37.3637456726278,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,11.0,0.0,0.0,1032.0,8.0,135.0,14948.0,0.1,60.518,0.0,0.0,2857.072554588318,,,,,,,,,,,,,,,,,,,,,25.314095838583576,15.831560224251739,57.21496978639424,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,11.0,0.0,0.0,1113.0,9.0,81.0,15029.0,0.1,33.811000000000014,0.0,0.0,2864.7283329963684,,,,,,,,,,,,,,,,,,,,,12.035885679903473,9.466482733003918,32.90186408623623,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,11.0,0.0,0.0,1251.0,10.0,138.0,15167.0,0.1,57.31100000000004,0.0,0.0,2877.50536441803,,,,,,,,,,,,,,,,,,,,,20.738595782800388,15.660654242594855,54.55813549482775,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,11.0,0.0,0.0,1355.0,11.0,104.0,15271.0,0.1,51.118,0.0,0.0,2887.1612067222595,,,,,,,,,,,,,,,,,,,,,19.20288066081432,14.057417439565997,49.2192897715286,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,11.0,0.0,0.0,1408.0,12.0,53.0,15324.0,0.1,22.611000000000036,0.0,0.0,2892.507682800293,,,,,,,,,,,,,,,,,,,,,6.056910565345407,7.1161750605913685,22.334630666739503,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,11.0,0.0,0.0,1431.0,13.0,23.0,15347.0,0.1,6.411000000000002,0.0,0.0,2895.238050222397,,,,,,,,,,,,,,,,,,,,,1.3833352643706112,2.1533917671317626,6.391960818595851,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,11.0,0.0,0.0,1568.0,14.0,137.0,15484.0,0.1,53.73999999999991,0.0,0.0,2907.648627281189,,,,,,,,,,,,,,,,,,,,,20.000797264558074,16.394658315096244,51.10204376023229,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,11.0,0.0,0.0,1636.0,15.0,68.0,15552.0,0.1,22.32000000000003,0.0,0.0,2914.11301779747,,,,,,,,,,,,,,,,,,,,,7.827000198289295,7.158369071855863,21.831404965041443,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,11.0,0.0,0.0,1777.0,16.0,141.0,15693.0,0.1,39.42200000000005,0.0,0.0,2926.99165892601,,,,,,,,,,,,,,,,,,,,,11.809626298226613,10.435363884727714,37.832469799078446,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,11.0,0.0,0.0,1802.0,17.0,25.0,15718.0,0.1,6.412000000000003,0.0,0.0,2929.8481006622314,,,,,,,,,,,,,,,,,,,,,1.3495027672733195,2.0855153545755423,6.3910381160120755,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,11.0,0.0,0.0,1868.0,18.0,66.0,15784.0,0.1,41.608999999999995,0.0,0.0,2936.414659500122,,,,,,,,,,,,,,,,,,,,,14.954456504233944,13.124424000415258,40.70337191117098,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,11.0,0.0,0.0,1893.0,19.0,25.0,15809.0,0.1,10.209999999999994,0.0,0.0,2939.2747650146484,,,,,,,,,,,,,,,,,,,,,2.7936823642925606,3.559647970717478,10.16046871785969,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,11.0,0.0,0.0,2343.0,20.0,450.0,16259.0,0.1,169.07199999999978,0.0,0.0,2978.944883108139,,,,,,,,,,,,,,,,,,,,,63.67180822250591,40.493214582445624,140.70094749391268,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,12.0,0.0,0.0,233.0,1.0,233.0,16492.0,0.1,104.827,0.0,0.0,3256.0798637866974,,,,,,,,,,,,,,,,,,,,,46.47821779887583,28.501520623826604,94.18585277255436,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,12.0,0.0,0.0,323.0,2.0,90.0,16582.0,0.1,47.119999999999976,0.0,0.0,3264.4455444812775,,,,,,,,,,,,,,,,,,,,,15.318777956473138,14.386166969837344,45.83293001100942,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,12.0,0.0,0.0,553.0,3.0,230.0,16812.0,0.1,134.7159999999999,0.0,0.0,3285.0203771591187,,,,,,,,,,,,,,,,,,,,,49.27975221426866,37.48627748518258,123.62879094381495,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,12.0,0.0,0.0,607.0,4.0,54.0,16866.0,0.1,12.418999999999983,0.0,0.0,3290.597578048706,,,,,,,,,,,,,,,,,,,,,2.411648547621919,3.46436687853901,12.313385435914816,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,12.0,0.0,0.0,741.0,5.0,134.0,17000.0,0.1,78.51499999999996,0.0,0.0,3302.932305574417,,,,,,,,,,,,,,,,,,,,,30.146364064920853,24.121540109805004,74.62456171416727,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,12.0,0.0,0.0,868.0,6.0,127.0,17127.0,0.1,39.33899999999995,0.0,0.0,3314.606434583664,,,,,,,,,,,,,,,,,,,,,17.44550435171219,12.501959499064833,37.197779308169586,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,12.0,0.0,0.0,1234.0,7.0,366.0,17493.0,0.1,141.09299999999996,0.0,0.0,3346.9372251033783,,,,,,,,,,,,,,,,,,,,,63.97841682224655,34.303804046230546,117.91260674393901,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,12.0,0.0,0.0,1381.0,8.0,147.0,17640.0,0.1,82.32000000000002,0.0,0.0,3360.1321008205414,,,,,,,,,,,,,,,,,,,,,38.27039107672542,21.021479947330327,76.84787140666326,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,12.0,0.0,0.0,1591.0,9.0,210.0,17850.0,0.1,68.11500000000017,0.0,0.0,3379.0496928691864,,,,,,,,,,,,,,,,,,,,,24.858972067397215,17.26121443392998,63.020594033319206,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,12.0,0.0,0.0,1766.0,10.0,175.0,18025.0,0.1,65.55200000000013,0.0,0.0,3395.138037443161,,,,,,,,,,,,,,,,,,,,,23.415345356405197,17.625469826373443,61.57740780082297,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,12.0,0.0,0.0,1868.0,11.0,102.0,18127.0,0.1,36.32700000000003,0.0,0.0,3404.5434744358063,,,,,,,,,,,,,,,,,,,,,11.531618851823326,9.56907429857171,35.221182019971955,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,12.0,0.0,0.0,1923.0,12.0,55.0,18182.0,0.1,20.412000000000013,0.0,0.0,3409.893862962723,,,,,,,,,,,,,,,,,,,,,7.472799008624401,6.057414034334116,20.04105812972698,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,12.0,0.0,0.0,1946.0,13.0,23.0,18205.0,0.1,5.713000000000004,0.0,0.0,3412.4020159244537,,,,,,,,,,,,,,,,,,,,,1.154745306720524,1.8921651714442687,5.6978308217581235,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,12.0,0.0,0.0,2071.0,14.0,125.0,18330.0,0.1,61.02799999999997,0.0,0.0,3423.832012653351,,,,,,,,,,,,,,,,,,,,,21.317811525642334,19.602898821914707,58.480175429979276,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,12.0,0.0,0.0,2241.0,15.0,170.0,18500.0,0.1,47.85000000000009,0.0,0.0,3439.6762838363647,,,,,,,,,,,,,,,,,,,,,20.271947106322404,11.042051551719197,44.4927099190534,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
